Title,Image,Category,Price,Price1,sales_count,ratings,review_counts
2 Pcs Bard Parker Scalpel Handle #4 with Ruler | SM4826,https://surgicalmart.com/wp-content/uploads/2024/04/2-bard-parker-scalpel-handle-4-with-ruler-surgicalmart-247x247.jpg,scalpel handle,25.45,13.99,383,4.2,303
"7 Pcs Scalpel Handles Set #3, #4, #3L, #4L, #5, #6 and #7 – Reusable| SM4820",https://surgicalmart.com/wp-content/uploads/2024/04/7pcs-scalpel-handles-set-surgicalmart-247x247.jpg,scalpel handle,79.99,43.99,373,3.8,466
10 Pcs Disposable Scalpel Blades #12 with Plastic Handle | SM2725,https://surgicalmart.com/wp-content/uploads/2022/04/10-disposable-scalpel-blades-12-with-plastic-handle-surgicalmart-1-247x247.jpg,scalpel handle,18.13,9.98,364,3.3,108
100 Scalpel Blades #60 with FREE Scalpel Knife Handle #8 | SM3745,https://surgicalmart.com/wp-content/uploads/2022/12/scalpel-blades-60-with-handle-8-100pcs-pack-surgialmart-247x247.jpg,scalpel handle,139.99,76.99,357,3.0,12
No-Touch Scalpel Blade Remover Box Holds Up to 100 Blades| SM2733,https://surgicalmart.com/wp-content/uploads/2022/04/disposable-scalpel-blade-remover-surgicalmart-1-247x247.jpg,scalpel handle,18.15,9.99,312,1.5,160
10 Pcs Disposable Scalpel Blades #25 with Plastic Handle | SM2732,,scalpel handle,18.13,9.98,266,5.0,293
Kidney Bowl Tray 10″ Basin Emesis Large | SM2154,https://surgicalmart.com/wp-content/uploads/2017/05/kidney-bowl-basin-emesis-tray-10-large-surgicalmart-247x247.jpg,stainless steel bowl trays,29.08,15.99,907,2.6,149
Kidney Bowl Tray 6″ Basin Emesis Small | SM4899,https://surgicalmart.com/wp-content/uploads/2023/10/kidney-bowl-basin-emesis-tray-6-small-surgicalmart-247x247.jpg,stainless steel bowl trays,18.15,9.99,903,1.4,407
Kidney Bowl Tray 12″ Basin Emesis X-Large | SM2155,https://surgicalmart.com/wp-content/uploads/2017/05/kidney-bowl-basin-emesis-tray-12-xlarge-surgicalmart-247x247.jpg,stainless steel bowl trays,36.35,19.99,750,3.5,449
"4 Kidney Bowl Basin Emesis Tray Set 6″, 8″, 10″ & 12″ | SM4897",,stainless steel bowl trays,81.7,44.99,396,4.3,489
Plastic Emesis Basin 10″ Large | SM5203,https://surgicalmart.com/wp-content/uploads/2024/12/plastic-kidney-emesis-basin-8-large-blue-surgicalmart-247x247.jpg,stainless steel bowl trays,16.35,8.99,388,2.7,333
Plastic Emesis Basin 6″ Small | SM5201,https://surgicalmart.com/wp-content/uploads/2024/12/plastic-kidney-emesis-basin-6-small-blue-surgicalmart-247x247.jpg,stainless steel bowl trays,12.7,6.99,370,4.6,235
"3 Kidney Bowl Basin Emesis Tray Set 6″, 8″ & 10″ | SM4898",,stainless steel bowl trays,59.99,32.99,350,3.6,220
Plastic Emesis Basin 8″ Medium | SM5202,https://surgicalmart.com/wp-content/uploads/2024/12/plastic-kidney-emesis-basin-8-medium-blue-surgicalmart-247x247.jpg,stainless steel bowl trays,14.52,7.99,335,2.2,24
Kidney Bowl Tray 8″ Basin Emesis Medium | SM4900,,stainless steel bowl trays,23.62,12.99,296,4.2,316
"3 Pcs Plastic Emesis Basin Set 6″, 8″ & 10″ | SM5204",https://surgicalmart.com/wp-content/uploads/2024/12/plastic-kidney-emesis-basin-set-blue-surgicalmart-4-247x247.jpg,stainless steel bowl trays,38.15,20.99,42,2.3,415
Bunt Sterilizing Aids 12cm | SM2158,https://surgicalmart.com/wp-content/uploads/2017/06/SurgicalMart-SM2158-247x247.jpg,sterilizing aids,12.29,6.76,925,4.3,425
Cheattle Sterilizing Forceps 11″ Slightly Curved Jaws | SM4891,https://surgicalmart.com/wp-content/uploads/2024/05/cheatle-sterilizer-forceps-11inch-slightly-curved-jaws-surgicalmart-247x247.jpg,sterilizing aids,36.35,19.99,736,2.7,214
Instrument Box with Cover  8″ X 4″ | SM5141,https://surgicalmart.com/wp-content/uploads/2024/09/instrument-box-with-cover-8x4-surgicalmart-247x247.jpg,sterilizing aids,27.25,14.99,400,1.0,20
Davis Sterilizing Aids | SM2159,,sterilizing aids,19.69,10.83,136,4.0,366
Mayo Sterilizing Aids 14cm | SM2160,,sterilizing aids,14.06,7.74,103,3.4,80
Spine Board Stretcher Backboard Immobilization – Orange | SM4465,,stretchers & immobilization,290.89,159.99,986,2.6,310
EMT Backboard Spine Board Stretcher Immobilization Kit – Free Trauma Bag – Yellow | SM4460,,stretchers & immobilization,545.45,299.99,977,4.5,341
Spine Board Stretcher Backboard Immobilization – Blue | SM4463,,stretchers & immobilization,290.89,159.99,944,4.5,350
Blue EMT Backboard Spine Board Stretcher Immobilization Kit – Free Trauma Bag | SM4457,https://surgicalmart.com/wp-content/uploads/2023/05/spine-board-stretcher-backboard-immobilization-kit-blue-surgicalmart-247x247.jpg,stretchers & immobilization,545.45,299.99,793,3.1,461
Spine Board Head Immobilizer for Backboard with Straps | SM4468,https://surgicalmart.com/wp-content/uploads/2023/05/spine-board-head-immobilizer-orange-surgicalmart-247x247.jpg,stretchers & immobilization,90.89,49.99,690,2.9,301
EMT Backboard Spine Board Stretcher Immobilization Kit – Free Trauma Bag – Green | SM4459,https://surgicalmart.com/wp-content/uploads/2023/05/spine-board-stretcher-immobilization-kit-green-surgicalmart-247x247.jpg,stretchers & immobilization,545.45,299.99,611,4.1,78
EMT Backboard Spine Board Stretcher Immobilization Kit – Free Trauma Bag – Black | SM4467,https://surgicalmart.com/wp-content/uploads/2023/05/spine-board-stretcher-backboard-immobilization-kit-black-surgicalmart-247x247.jpg,stretchers & immobilization,545.45,299.99,497,3.9,480
Backboard Color Coded Spider Straps for Spine Board Stretcher Immobilization | SM4461,https://surgicalmart.com/wp-content/uploads/2023/05/spider-straps-color-coded-surgicalmart-247x247.jpg,stretchers & immobilization,45.45,24.99,388,4.5,53
Spine Board Stretcher Backboard Immobilization – Green | SM4464,,stretchers & immobilization,290.89,159.99,169,1.1,243
Spine Board Stretcher Backboard Immobilization – Black | SM4462,https://surgicalmart.com/wp-content/uploads/2023/05/spine-board-stretcher-black-surgicalmart-247x247.jpg,stretchers & immobilization,290.89,159.99,108,4.9,493
Spine Board Stretcher Backboard Immobilization – Yellow | SM4466,https://surgicalmart.com/wp-content/uploads/2023/05/backboard-spine-board-stretcher-yellow-surgicalmart-247x247.jpg,stretchers & immobilization,290.89,159.99,108,2.9,296
EMT Backboard Spine Board Stretcher Immobilization Kit – Free Trauma Bag – Orange | SM4458,https://surgicalmart.com/wp-content/uploads/2023/05/spine-board-stretcher-immobilization-kit-orange-surgicalmart-247x247.jpg,stretchers & immobilization,545.45,299.99,74,3.5,210
7 Pcs Veterinarian Umbilical Cord Scissor Kit | SM2700,,student kits,44.99,24.74,939,3.1,307
50 Pcs Teasing Needles 5.5″ Straight with Plastic Handle | SM4993,,student kits,54.52,29.99,845,3.6,458
12 Pcs Botany Dissection Kit | SM4962,https://surgicalmart.com/wp-content/uploads/2024/07/botany-dissection-kit-surgicalmart-247x247.jpg,student kits,27.25,14.99,828,2.1,478
10 Pcs Triple Chain Hook Set | SM4961,https://surgicalmart.com/wp-content/uploads/2024/07/10-triple-chain-hook-set-surgicalmart-247x247.jpg,student kits,27.25,14.99,679,2.3,159
20 Pcs Atraumatic Sutures – Suture Practice Kit Thread and Needle for Training | SM4610,https://surgicalmart.com/wp-content/uploads/2023/11/20-pcs-atraumatic-sutures-training-kit-surgicalmart-247x247.jpg,student kits,36.35,19.99,632,1.8,353
100 Pcs Medical Skin Suture Practice Silicone Pad Set | SM4519,,student kits,1272.7,699.99,629,4.5,468
10 Metal Teasing Needles 6″ Straight Pointed Tips | SM5121,https://surgicalmart.com/wp-content/uploads/2024/08/10-metal-teasing-needles-str-pointed-tips-surgicalmart-247x247.jpg,student kits,36.35,19.99,564,4.7,89
10 Pcs Medical Skin Suture Practice Silicone Pad Set | SM4516,https://surgicalmart.com/wp-content/uploads/2023/07/10-suture-practice-pad-surgicalmart-247x247.jpg,student kits,163.62,89.99,545,4.6,103
5 Pcs Medical Skin Suture Practice Silicone Pads | SM4515,,student kits,90.89,49.99,375,4.2,380
16 Pcs Atraumatic Sutures Practice Thread and Needle Pack | SM4609,https://surgicalmart.com/wp-content/uploads/2023/11/16-pcs-atraumatic-sutures-pack-247x247.jpg,student kits,29.08,15.99,371,4.1,267
2 Pcs Medical Skin Suture Practice Silicone Pads | SM4514,https://surgicalmart.com/wp-content/uploads/2023/07/2-suture-practice-pad-surgicalmart-247x247.jpg,student kits,39.99,21.99,359,1.4,333
50 Pcs Medical Skin Suture Practice Silicone Pad Set | SM4518,https://surgicalmart.com/wp-content/uploads/2023/07/50-suture-practice-pad-surgicalmart-247x247.jpg,student kits,680.89,374.49,290,4.4,15
20 Pcs Medical Skin Suture Practice Silicone Pad Set | SM4517,https://surgicalmart.com/wp-content/uploads/2023/07/20-suture-practice-pad-surgicalmart-247x247.jpg,student kits,299.99,164.99,199,3.3,223
50 Teasing Needles 5.5″ Bent Tips with Plastic Handle | SM4994,,student kits,54.52,29.99,84,1.2,302
500 Pcs Medical Skin Suture Practice Silicone Pad Set | SM4520,,student kits,5454.52,2999.99,42,1.3,452
157 Pcs Minor Surgery Advanced Dissection Kit | SM4896,https://surgicalmart.com/wp-content/uploads/2024/03/157-pcs-minor-surgery-advanced-dissection-kit-surgicalmart-247x247.jpg,student kits,109.08,59.99,29,1.5,99
2 Poole Suction Tube 23FR (7.6mm) Curved and Straight | SM4844,https://surgicalmart.com/wp-content/uploads/2024/06/2-poole-suction-tube-23fr-str-crvd-surgicalmart-247x247.jpg,suction tubes,29.08,15.99,945,4.1,475
Poole Suction Tube 8.75″ Straight 16 French | SM4836,https://surgicalmart.com/wp-content/uploads/2024/06/poole-suction-tube-16fr-straight-surgicalmart-247x247.jpg,suction tubes,16.35,8.99,860,4.3,242
Poole Suction Tube 10″ Curved 16 French | SM4839,https://surgicalmart.com/wp-content/uploads/2024/06/poole-suction-tube-curved-16-french-surgicalmart-247x247.jpg,suction tubes,16.35,8.99,757,3.8,40
2 Poole Suction Tube 23FR & 30FR Curved and Straight Set | SM4842,https://surgicalmart.com/wp-content/uploads/2024/06/2-poole-suction-tube-23fr-30fr-curved-straight-surgicalmart-247x247.jpg,suction tubes,30.89,16.99,675,2.1,128
2 Poole Suction Tube 16FR (5.3mm) Curved and Straight | SM4843,https://surgicalmart.com/wp-content/uploads/2024/06/2-poole-suction-tube-16fr-str-crvd-surgicalmart-247x247.jpg,suction tubes,27.25,14.99,629,4.2,97
Poole Suction Tube 10″ Curved 30 French | SM4841,https://surgicalmart.com/wp-content/uploads/2024/06/poole-suction-tube-30-french-curved-surgicalmart-247x247.jpg,suction tubes,19.99,10.99,561,3.2,389
Poole Suction Tube 10″ Curved 23 French | SM4840,https://surgicalmart.com/wp-content/uploads/2024/06/poole-suction-tube-23-french-curved-surgicalmart-247x247.jpg,suction tubes,18.15,9.99,435,3.2,167
2 Poole Suction Tube 30FR (10mm) Curved and Straight | SM4845,https://surgicalmart.com/wp-content/uploads/2024/06/2-poole-suction-tube-30fr-str-crvd-surgicalmart-247x247.jpg,suction tubes,30.89,16.99,398,2.6,58
Poole Suction Tube 8.75″ Straight 23 French | SM4837,https://surgicalmart.com/wp-content/uploads/2024/06/poole-suction-tube-straight-23-french-surgicalmart-247x247.jpg,suction tubes,18.15,9.99,105,3.3,450
Poole Suction Tube 8.75″ Straight 30 French | SM4838,https://surgicalmart.com/wp-content/uploads/2024/06/poole-suction-tube-straight-30-french-surgicalmart-247x247.jpg,suction tubes,19.99,10.99,102,3.5,356
Operating Scissors 6.5″ Sharp/Blunt Straight Economy Grade | SM1592,,surgical instruments,18.15,9.99,1000,2.8,483
Towel Forceps | SM2172,https://surgicalmart.com/wp-content/uploads/2017/06/SurgicalMart-SM2172-247x247.jpg,surgical instruments,16.04,8.83,999,3.5,445
Set of 6 EMT Utility Scissors 7.25″ Paper Coated Blades | SM3057,,surgical instruments,45.45,24.99,999,3.1,373
2 Pcs Ostomy Scissors Set 4.5″ Straight & Curved Blade Round Blunt Tips | SM5230,https://surgicalmart.com/wp-content/uploads/2025/02/2-ostomy-scissors-straight-curved-set-surgicalmart-247x247.jpg,surgical instruments,27.25,14.99,999,1.0,474
Mayo Dissecting Scissors 6.75″ Curved Surgical | SM2072,https://surgicalmart.com/wp-content/uploads/2017/06/SurgicalMart-SM2072-247x247.jpg,surgical instruments,14.25,7.84,994,4.7,433
Metzenbaum Scissor 12″ Curved Surgical | SM2048,https://surgicalmart.com/wp-content/uploads/2017/06/SurgicalMart-SM2048-247x247.jpg,surgical instruments,29.81,16.4,991,1.4,321
Lister Bandage Scissor 4.5″ Multi Color Rainbow | SM2847,,surgical instruments,18.11,9.96,989,2.1,367
EMT Utility Scissors 7.25″ Paper Coated Blades Purple | SM3055,https://surgicalmart.com/wp-content/uploads/2022/09/emt-utility-scissors-7-25-paper-coated-blades-purple-surgicalmart-247x247.jpg,surgical instruments,16.35,8.99,986,1.9,338
2 Pcs Supercut Iris Scissors 4.5″ (11.4cm) Straight & Curved | SM5148,,surgical instruments,29.08,15.99,985,4.6,406
5 Jones Towel Clamps 2.5″ | SM4637,,surgical instruments,45.45,24.99,982,2.6,200
Lister Bandage Scissor 3.5″ Multi Color Rainbow | SM2846,https://surgicalmart.com/wp-content/uploads/2022/04/rainbow-lister-bandage-scissors-3-5-surgicalmart-247x247.jpg,surgical instruments,17.49,9.61,981,3.1,422
EMT Trauma Shears 7.25″ Black Blades Olive Drab Handle | SM5186,https://surgicalmart.com/wp-content/uploads/2024/12/olive-drab-emt-trauma-shears-7-25-black-blades-surgicalmart-247x247.jpg,surgical instruments,19.99,10.99,981,4.9,340
(Pink) Lister Bandage Scissors – Color Coated Handles 5.5″ | SM1923,https://surgicalmart.com/wp-content/uploads/2017/06/SurgicalMart-SM1923-247x247.jpg,surgical instruments,14.05,7.73,979,1.2,426
7 Pcs T/C Metzenbaum Dissecting Scissors Set – Curved | SM5211,https://surgicalmart.com/wp-content/uploads/2025/01/tc-metzenbaum-scissors-set-curved-surgicalmart-247x247.jpg,surgical instruments,172.7,94.99,971,4.1,302
T/C Metzenbaum Dissection Scissors 4.5″ (11.4cm) Curved | SM5210,https://surgicalmart.com/wp-content/uploads/2025/01/tc-baby-metzenbaum-scissors-4-curved-surgicalmart-247x247.jpg,surgical instruments,19.99,10.99,971,3.9,243
3 Lister Bandage Scissors 4.5″ (11.4cm) EMT First Aid Surgical| SM2856,https://surgicalmart.com/wp-content/uploads/2022/06/set-of-3-lister-bandage-scissors-4-5-surgicalmart-247x247.jpg,surgical instruments,24.52,13.49,969,4.2,418
6 Northbent Stitch Scissors 4.5″ Rainbow Color Coated | SM4418,,surgical instruments,65.45,35.99,968,1.7,469
Yellow EMT/EMS Utility 5.5″ Paramedic Bandage Scissors | SM3086,,surgical instruments,12.7,6.99,966,4.6,82
Doyen Towel Forceps | SM2165,,surgical instruments,54.94,30.21,965,3.6,385
T/C Metzenbaum Dissection Scissors 4.5″ (11.4cm) Straight | SM5209,https://surgicalmart.com/wp-content/uploads/2025/01/tc-metzenbaum-scissors-straight-4-5-surgicalmart-247x247.jpg,surgical instruments,19.99,10.99,963,1.1,212
Iris Scissors 3.5″ Curved Surgical Dental | SM1987,https://surgicalmart.com/wp-content/uploads/2017/05/iris-scissors-3-5-curved-surgicalmart-247x247.jpg,surgical instruments,14.52,7.99,962,3.2,135
"3 Jones Towel Clamps Set  2″, 2.5″ & 3.5″ | SM4634",https://surgicalmart.com/wp-content/uploads/2024/07/3-jones-towel-clamps-set-surgicalmart-247x247.jpg,surgical instruments,36.35,19.99,962,4.6,498
Lister Bandage Scissors One Large Ring 7.25″ (18.4cm)| SM2026,https://surgicalmart.com/wp-content/uploads/2017/05/lister-bandage-scissors-one-large-ring-7-25-surgicalmart-247x247.jpg,surgical instruments,16.35,8.99,955,2.5,493
TC Mayo Dissecting Scissor 9″ Curved | SM2753,https://surgicalmart.com/wp-content/uploads/2022/01/tc-mayo-dissecting-scissors-9-curved-surgicalmart-247x247.jpg,surgical instruments,32.7,17.99,955,1.3,241
Black Coated Metzenbaum Scissors 5.5″ Curved Surgical | SM1960,https://surgicalmart.com/wp-content/uploads/2017/06/SurgicalMart-SM1960-247x247.jpg,surgical instruments,20.61,11.34,951,2.8,144
Pink EMT Utility 7.25″ Paramedic Bandage Shears Scissors EMS | SM2093,https://surgicalmart.com/wp-content/uploads/2017/05/emt-scissors-shears-pink-surgicalmart-1-247x247.jpg,surgical instruments,14.52,7.99,950,4.4,304
3 Supercut Scissors Mayo Dissecting 6.75″ Straight Surgical Veterinary | SM1945,https://surgicalmart.com/wp-content/uploads/2017/05/3-supercut-mayo-dissecting-scissors-straight-6-75inch-surgicalmart-247x247.jpg,surgical instruments,49.08,26.99,949,4.7,469
100 EMT Utility Scissors 7.25″ Paper Coated Blades Blue | SM3096,,surgical instruments,272.7,149.99,949,2.6,371
2 Pcs Black EMT First Responder 7.5″ Scissor & Penlight Set | SM2820,https://surgicalmart.com/wp-content/uploads/2022/03/emt-shears-penlight-2-pcs-set-black-surgicalmart-247x247.jpg,surgical instruments,18.15,9.99,948,4.6,398
20 EMT Utility Scissors 7.25″ Paper Coated Blades Green | SM3072,https://surgicalmart.com/wp-content/uploads/2022/09/20-emt-utility-scissors-7-25-paper-coated-blades-green-surgicalmart-247x247.jpg,surgical instruments,118.15,64.99,945,3.3,214
100 Littauer Spencer Stitch Suture Scissors 5.5″ | SM1932,https://surgicalmart.com/wp-content/uploads/2017/05/100-littauer-spencer-stitch-scissors-14cm-surgicalmart-247x247.jpg,surgical instruments,522.69,287.49,944,2.7,460
4 Pcs EMT Trauma Shears 7.25″ Black Blades with Color Handles | SM5192,,surgical instruments,72.7,39.99,942,3.3,431
2 Lister Bandage Scissors 5.5″+ 7.25″ with One Large Ring | SM2852,,surgical instruments,23.62,12.99,941,3.8,445
Tactical Black Lister Bandage Scissors 5.5″ | SM2839,https://surgicalmart.com/wp-content/uploads/2022/04/tactical-black-lister-bandage-scissors-5-5-surgicalmart-1-247x247.jpg,surgical instruments,18.15,9.99,938,3.7,85
EMT Scissors 7.25″ Black Blades & Handle Paramedic Utility Bandage Shears| SM2830,,surgical instruments,19.99,10.99,935,3.9,291
"T/C Mayo Dissecting Scissors 5.5″, 6.75″, 8″, 9″, 12″ Straight | SHM0038",https://surgicalmart.com/wp-content/uploads/2025/01/tc-mayo-scissors-straight-set-surghausmedical-247x247.jpg,surgical instruments,74.94569985569984,38.36038961038961,934,1.7,56
Standard Scissors Straight | SM2116,https://surgicalmart.com/wp-content/uploads/2017/06/SurgicalMart-SM2116-247x247.jpg,surgical instruments,29.81,16.4,934,1.3,486
Mayo Dissecting Scissors 9″ Straight Surgical | SM2034,https://surgicalmart.com/wp-content/uploads/2017/06/SurgicalMart-SM2034-247x247.jpg,surgical instruments,22.31,12.28,933,4.4,109
Mayo Scissors 6″ Straight & Curved Surgical Dental Veterinary | SM2039,,surgical instruments,23.63,13.0,923,1.2,278
(Purple) Lister Bandage Scissors – Color Coated Handles 5.5″ | SM1924,https://surgicalmart.com/wp-content/uploads/2017/06/SurgicalMart-SM1924-247x247.jpg,surgical instruments,14.05,7.73,917,3.5,220
Red EMT/EMS Utility 5.5″ Paramedic Bandage Scissors | SM2098,https://surgicalmart.com/wp-content/uploads/2017/05/emt-scissors-paramedic-trauma-shears-red-5-5-surgicalmart-247x247.jpg,surgical instruments,12.7,6.99,916,3.1,416
Rainbow Blades EMT Scissors 7.25″ (18.4cm) Black Handle | SM5193,,surgical instruments,18.15,9.99,909,1.9,376
Operating Scissors Sharp/Sharp 6.25″ Curved | SM3031,,surgical instruments,18.15,9.99,907,2.1,478
Metzenbaum Scissors 5.5″ Straight Surgical Dental Economy Grade | SM2054,https://surgicalmart.com/wp-content/uploads/2017/06/SurgicalMart-SM2054-247x247.jpg,surgical instruments,11.44,6.29,906,4.1,327
Operating Scissors Blunt/Blunt 4.5″ Straight | SM2080,,surgical instruments,14.52,7.99,906,3.7,247
Black Coated Metzenbaum Scissors 7″ Curved Surgical | SM1966,https://surgicalmart.com/wp-content/uploads/2017/06/SurgicalMart-SM1966-247x247.jpg,surgical instruments,21.56,11.86,900,1.6,222
TC Metzenbaum Nelson Scissors 8″ Straight Veterinary Instrument | SM1928,,surgical instruments,29.99,16.49,900,2.4,128
20 Pcs EMT Scissors with Penlights | SM2810,https://surgicalmart.com/wp-content/uploads/2022/03/20-emt-scissors-penlight-set-surgicalmart-1-247x247.jpg,surgical instruments,45.45,24.99,895,4.2,159
6 Littauer Stitch Scissor 5.5″ Surgical Dental | SM1941,https://surgicalmart.com/wp-content/uploads/2017/05/6-littauer-spencer-stitch-scissors-14cm-surgicalmart-247x247.jpg,surgical instruments,68.15,37.49,887,3.4,287
EMT Scissors 5.5″ Black Blades & Handle Paramedic Utility Bandage Shears | SM3739,https://surgicalmart.com/wp-content/uploads/2023/02/emt-trauma-shears-5-5-full-black-surgicalmart-247x247.jpg,surgical instruments,18.15,9.99,884,4.3,409
20 Pcs Black US Military Style Surplus Emergency Survival Kit,,tactical kit,44.99,24.74,941,4.1,425
New US Military Supplies Medical Case | #militarykit,https://surgicalmart.com/wp-content/uploads/2017/06/military-style-surgical-first-aid-kit-black-green-tan-surgicalmart-247x247.jpg,tactical kit,49.99,27.49,908,3.4,298
